Symbols,Score
SLC27A5,0.33
SLC27A6,0.256
SLC28A1,0.205
SLC28A2,0.219
SLC28A3,0.2
SLC29A1,0.255
SLC29A2,0.308
SLC29A3,0.358
SLC29A4,0.208
SLC2A1,0.405
SLC2A10,0.242
SLC2A11,0.253
SLC2A12,0.239
SLC2A13,0.185
SLC2A14,0.309
SLC2A2,0.272
SLC2A3,0.264
SLC2A4,0.372
SLC2A4RG,0.34
SLC2A5,0.244
SLC2A6,0.178
SLC2A7,0.185
SLC2A8,0.282
SLC2A9,0.237
SLC30A1,0.342
SLC30A10,0.339
SLC30A2,0.395
SLC30A3,0.347
SLC30A4,0.356
SLC30A5,0.326
SLC30A6,0.218
SLC30A7,0.285
SLC30A8,0.318
SLC30A9,0.348
SLC31A1,0.314
SLC31A2,0.234
SLC32A1,0.221
SLC33A1,0.24
SLC34A1,0.349
SLC34A2,0.304
SLC34A3,0.206
SLC35A1,0.292
SLC35A2,0.267
SLC35A3,0.342
SLC35A4,0.209
SLC35A5,0.209
SLC35B1,0.247
SLC35B2,0.262
SLC35B3,0.223
SLC35B4,0.318
SLC35C1,0.279
SLC35C2,0.334
SLC35D1,0.256
SLC35D2,0.247
SLC35D3,0.261
SLC35E1,0.223
SLC35E2B,0.257
SLC35E3,0.22
SLC35E4,0.219
SLC35F1,0.127
SLC35F2,0.213
SLC35F3,0.075
SLC35F4,0.127
SLC35F5,0.057
SLC35F6,0.428
SLC35G1,0.334
SLC35G2,0.239
SLC35G3,0.057
SLC35G4,0.057
SLC35G5,0.057
SLC35G6,0.057
SLC36A1,0.206
SLC36A2,0.207
SLC36A3,0.088
SLC36A4,0.152
SLC37A1,0.197
SLC37A2,0.19
SLC37A3,0.238
SLC37A4,0.252
SLC38A1,0.248
SLC38A10,0.235
SLC38A11,0.092
SLC38A2,0.269
SLC38A3,0.193
SLC38A4,0.181
SLC38A5,0.174
SLC38A6,0.181
SLC38A7,0.174
SLC38A8,0.092
SLC38A9,0.402
SLC39A1,0.325
SLC39A10,0.16
SLC39A11,0.295
SLC39A12,0.282
SLC39A13,0.364
SLC39A14,0.245
SLC39A2,0.239
SLC39A3,0.251
SLC39A4,0.301
SLC39A5,0.256
SLC39A6,0.258
SLC39A7,0.364
SLC39A8,0.184
SLC39A9,0.105
SLC3A1,0.338
SLC3A2,0.381
SLC40A1,0.397
SLC41A1,0.201
SLC41A2,0.275
SLC41A3,0.29
SLC43A1,0.173
SLC43A2,0.164
SLC43A3,0.211
SLC44A1,0.304
SLC44A2,0.234
SLC44A3,0.301
SLC44A4,0.248
SLC44A5,0.202
SLC45A1,0.12
SLC45A2,0.178
SLC45A3,0.206
SLC45A4,0.11
SLC46A1,0.273
SLC46A2,0.226
SLC46A3,0.196
SLC47A1,0.19
SLC47A2,0.189
SLC48A1,0.322
SLC49A3,0.087
SLC49A4,0.215
SLC4A1,0.361
SLC4A10,0.212
SLC4A11,0.215
SLC4A1AP,0.427
SLC4A2,0.285
SLC4A3,0.187
SLC4A4,0.283
SLC4A5,0.251
SLC4A7,0.277
SLC4A8,0.189
SLC4A9,0.194
SLC50A1,0.285
SLC51A,0.321
SLC51B,0.264
SLC52A1,0.239
SLC52A2,0.31
SLC52A3,0.318
SLC5A1,0.276
SLC5A10,0.162
SLC5A11,0.278
SLC5A12,0.194
SLC5A2,0.179
SLC5A3,0.226
SLC5A4,0.165
SLC5A5,0.237
SLC5A6,0.195
SLC5A7,0.213
SLC5A8,0.208
SLC5A9,0.158
SLC66A1,0.203
SLC66A2,0.279
SLC66A3,0.057
SLC6A1,0.282
SLC6A11,0.321
SLC6A12,0.284
SLC6A13,0.246
SLC6A14,0.201
SLC6A15,0.185
SLC6A16,0.201
SLC6A17,0.198
SLC6A18,0.21
SLC6A19,0.284
SLC6A2,0.318
SLC6A20,0.276
SLC6A3,0.326
SLC6A4,0.34
SLC6A5,0.223
SLC6A6,0.206
SLC6A7,0.182
SLC6A8,0.233
SLC6A9,0.227
SLC7A1,0.252
SLC7A10,0.182
SLC7A11,0.324
SLC7A13,0.087
SLC7A14,0.205
SLC7A2,0.203
SLC7A3,0.156
SLC7A4,0.135
SLC7A5,0.412
SLC7A6,0.336
SLC7A6OS,0.301
SLC7A7,0.27
SLC7A8,0.329
SLC7A9,0.33
SLC8A1,0.302
SLC8A2,0.294
SLC8A3,0.336
SLC8B1,0.257
SLC9A1,0.327
SLC9A2,0.163
SLC9A3,0.305
SLC9A4,0.234
SLC9A5,0.161
SLC9A6,0.296
SLC9A7,0.343
SLC9A8,0.203
SLC9A9,0.294
SLC9B1,0.191
SLC9B2,0.32
SLC9C1,0.227
SLC9C2,0.16
SLCO1A2,0.184
SLCO1B1,0.21
SLCO1B3,0.207
SLCO1B7,0.14
SLCO1C1,0.187
SLCO2A1,0.202
SLCO2B1,0.187
SLCO3A1,0.187
SLCO4A1,0.194
SLCO4C1,0.282
SLCO5A1,0.144
SLCO6A1,0.144
SLF1,0.488
SLF2,0.426
SLFN11,0.477
SLFN12,0.121
SLFN12L,0.17
SLFN13,0.327
SLFN14,0.374
SLFN5,0.377
SLFNL1,0.121
SLIRP,0.417
SLIT1,0.264
SLIT2,0.318
SLIT3,0.296
SLITRK1,0.32
SLITRK2,0.234
SLITRK3,0.239
SLITRK4,0.233
SLITRK5,0.231
SLITRK6,0.254
SLK,0.571
SLMAP,0.406
SLN,0.295
SLPI,0.259
SLTM,0.333
SLU7,0.432
SLURP1,0.257
SLURP2,0.189
SLX1A,0.375
SLX1B,0.375
SLX4,0.417
SLX4IP,0.157
SLX9,0.371
SMAD1,0.416
SMAD2,0.409
SMAD3,0.359
SMAD4,0.368
SMAD5,0.433
SMAD6,0.392
SMAD7,0.402
SMAD9,0.422
SMAGP,0.364
SMAP1,0.36
SMAP2,0.341
SMARCA1,0.451
SMARCA2,0.466
SMARCA4,0.408
SMARCA5,0.46
SMARCAD1,0.491
SMARCAL1,0.445
SMARCB1,0.431
SMARCC1,0.451
SMARCC2,0.385
SMARCD1,0.451
SMARCD2,0.375
SMARCD3,0.43
SMARCE1,0.434
SMC1A,0.552
SMC1B,0.506
SMC2,0.57
SMC3,0.541
SMC4,0.528
SMC5,0.519
SMC6,0.524
SMCHD1,0.429
SMCO1,0.057
SMCO2,0.057
SMCO3,0.204
SMCO4,0.29
SMCP,0.401
SMCR8,0.424
SMDT1,0.353
SMG1,0.564
SMG5,0.427
SMG6,0.435
SMG7,0.446
SMG8,0.384
SMG9,0.413
SMIM1,0.267
SMIM10,0.057
SMIM11,0.214
SMIM12,0.057
SMIM13,0.057
SMIM14,0.368
SMIM15,0.057
SMIM17,0.057
SMIM18,0.057
SMIM19,0.057
SMIM2,0.204
SMIM20,0.35
SMIM21,0.057
SMIM22,0.057
SMIM23,0.15
SMIM24,0.187
SMIM26,0.057
SMIM27,0.057
SMIM28,0.057
SMIM29,0.057
SMIM3,0.204
SMIM30,0.057
SMIM31,0.057
SMIM32,0.057
SMIM33,0.057
SMIM34,0.057
SMIM35,0.057
SMIM36,0.057
SMIM38,0.057
SMIM39,0.057
SMIM40,0.057
SMIM41,0.057
SMIM43,0.059
SMIM44,0.057
SMIM5,0.057
SMIM6,0.057
SMIM7,0.057
SMIM8,0.057
SMIM9,0.15
SMLR1,0.204
SMN1,0.498
SMN2,0.498
SMNDC1,0.452
SMO,0.314
SMOC1,0.297
SMOC2,0.256
SMOX,0.336
SMPD1,0.367
SMPD2,0.291
SMPD3,0.446
SMPD4,0.305
SMPDL3A,0.228
SMPDL3B,0.239
SMPX,0.24
SMR3A,0.12
SMR3B,0.256
SMS,0.282
SMTN,0.49
SMTNL1,0.487
SMTNL2,0.352
SMU1,0.41
SMUG1,0.384
SMURF1,0.434
SMURF2,0.465
SMYD1,0.433
SMYD2,0.466
SMYD3,0.428
SMYD4,0.135
SMYD5,0.226
SNAI1,0.411
SNAI2,0.328
SNAI3,0.279
SNAP23,0.388
SNAP25,0.417
SNAP29,0.508
SNAP47,0.403
SNAP91,0.4
SNAPC1,0.35
SNAPC2,0.352
SNAPC3,0.422
SNAPC4,0.311
SNAPC5,0.418
SNAPIN,0.348
SNCA,0.358
SNCAIP,0.536
SNCB,0.323
SNCG,0.445
SND1,0.43
SNED1,0.137
SNF8,0.446
SNIP1,0.437
SNN,0.288
SNORC,0.26
SNPH,0.387
SNRK,0.535
SNRNP200,0.48
SNRNP25,0.428
SNRNP27,0.373
SNRNP35,0.358
SNRNP40,0.423
SNRNP48,0.355
SNRNP70,0.38
SNRPA,0.398
SNRPA1,0.434
SNRPB,0.494
SNRPB2,0.439
SNRPC,0.39
SNRPD1,0.473
SNRPD2,0.471
SNRPD3,0.493
SNRPE,0.474
SNRPF,0.466
SNRPG,0.472
SNRPN,0.441
SNTA1,0.446
SNTB1,0.445
SNTB2,0.397
SNTG1,0.481
SNTG2,0.45
SNTN,0.177
SNU13,0.434
SNUPN,0.375
SNURF,0.323
SNW1,0.378
SNX1,0.471
SNX10,0.439
SNX11,0.381
SNX12,0.335
SNX13,0.24
SNX14,0.27
SNX15,0.438
SNX16,0.413
SNX17,0.432
SNX18,0.378
SNX19,0.403
SNX2,0.447
SNX20,0.364
SNX21,0.223
SNX22,0.223
SNX24,0.219
SNX25,0.326
SNX27,0.437
SNX29,0.066
SNX3,0.391
SNX30,0.186
SNX31,0.301
SNX32,0.206
SNX33,0.4
SNX4,0.422
SNX5,0.401
SNX6,0.431
SNX7,0.311
SNX8,0.427
SNX9,0.458
SOAT1,0.368
SOAT2,0.326
SOBP,0.299
SOCS1,0.414
SOCS2,0.389
SOCS3,0.415
SOCS4,0.271
SOCS5,0.352
SOCS6,0.43
SOCS7,0.442
SOD1,0.333
SOD2,0.304
SOD3,0.335
SOHLH1,0.403
SOHLH2,0.403
SON,0.433
SORBS1,0.428
SORBS2,0.483
SORBS3,0.476
SORCS1,0.271
SORCS2,0.162
SORCS3,0.169
SORD,0.315
SORL1,0.334
SORT1,0.394
SOS1,0.372
SOS2,0.412
SOST,0.32
SOSTDC1,0.24
SOX1,0.382
SOX10,0.366
SOX11,0.303
SOX12,0.343
SOX13,0.38
SOX14,0.384
SOX15,0.421
SOX17,0.344
SOX18,0.339
SOX2,0.389
SOX21,0.322
SOX3,0.34
SOX30,0.334
SOX4,0.351
SOX5,0.352
SOX6,0.364
SOX7,0.405
SOX8,0.352
SOX9,0.32
SP1,0.366
SP100,0.393
SP110,0.273
SP140,0.431
SP140L,0.27
SP2,0.341
SP3,0.368
SP4,0.408
SP5,0.276
SP6,0.333
SP7,0.368
SP8,0.285
SP9,0.286
SPA17,0.388
SPAAR,0.174
SPACA1,0.233
SPACA3,0.331
SPACA4,0.22
SPACA5,0.134
SPACA5B,0.134
SPACA6,0.259
SPACA7,0.195
SPACA9,0.399
SPACDR,0.183
SPAG1,0.41
SPAG11A,0.076
SPAG11B,0.153
SPAG16,0.364
SPAG17,0.337
SPAG4,0.492
SPAG5,0.539
SPAG6,0.384
SPAG7,0.252
SPAG8,0.481
SPAG9,0.484
SPAM1,0.236
SPANXA1,0.381
SPANXA2,0.381
SPANXB1,0.357
SPANXC,0.414
SPANXD,0.367
SPARC,0.307
SPARCL1,0.408
SPART,0.47
SPAST,0.541
SPATA13,0.47
SPATA16,0.331
SPATA17,0.311
SPATA18,0.425
SPATA19,0.239
SPATA2,0.463
SPATA20,0.227
SPATA21,0.064
SPATA22,0.432
SPATA24,0.515
SPATA25,0.252
SPATA3,0.153
SPATA31A1,0.161
SPATA31A3,0.161
SPATA31A5,0.161
SPATA31A6,0.161
SPATA31A7,0.161
SPATA31C1,0.161
SPATA31C2,0.161
SPATA31D1,0.161
SPATA31D3,0.161
SPATA31D4,0.161
SPATA31E1,0.161
SPATA31F1,0.194
SPATA31F3,0.057
SPATA31H1,0.182
SPATA32,0.294
SPATA33,0.28
SPATA4,0.396
SPATA46,0.374
SPATA6,0.32
SPATA7,0.446
SPATA9,0.257
SPATC1,0.294
SPATC1L,0.421
SPATS2,0.3
SPATS2L,0.376
SPC24,0.514
SPC25,0.488
SPCS1,0.373
SPCS2,0.274
SPCS3,0.306
SPDEF,0.302
SPDL1,0.515
SPDYA,0.406
SPDYC,0.4
SPDYE1,0.095
SPDYE16,0.095
SPDYE2,0.178
SPDYE2B,0.095
SPDYE3,0.095
SPDYE4,0.095
SPDYE5,0.095
SPDYE6,0.095
SPECC1,0.373
SPECC1L,0.441
SPEF1,0.404
SPEF2,0.271
SPEG,0.567
SPEM1,0.271
SPEM2,0.057
SPEM3,0.271
SPEN,0.363
SPESP1,0.229
SPG11,0.444
SPG21,0.434
SPG7,0.451
SPHK1,0.442
SPHK2,0.473
SPHKAP,0.381
SPI1,0.358
SPIB,0.326
SPIC,0.297
SPICE1,0.556
SPIDR,0.374
SPIN1,0.518
SPIN2A,0.484
SPIN2B,0.478
SPIN3,0.419
SPIN4,0.419
SPINDOC,0.179
SPINK1,0.261
SPINK13,0.118
SPINK14,0.113
SPINK2,0.345
SPINK4,0.119
SPINK5,0.382
SPINK6,0.157
SPINK7,0.231
SPINK8,0.113
SPINK9,0.269
SPINT1,0.261
SPINT2,0.311
SPINT3,0.195
SPINT4,0.113
SPIRE1,0.502
SPIRE2,0.478
SPMAP2,0.411
SPMIP4,0.424
SPMIP6,0.497
SPMIP7,0.205
SPMIP8,0.059
SPMIP9,0.367
SPN,0.313
SPNS1,0.308
SPNS2,0.192
SPNS3,0.088
SPO11,0.413
SPOCD1,0.06
SPOCK1,0.333
SPOCK2,0.277
SPOCK3,0.234
SPON1,0.317
SPON2,0.226
SPOP,0.463
SPOPL,0.431
SPOUT1,0.469
SPP1,0.389
SPP2,0.3
SPPL2A,0.408
SPPL2B,0.477
SPPL2C,0.326
SPPL3,0.409
SPR,0.331
SPRED1,0.45
SPRED2,0.427
SPRED3,0.166
SPRING1,0.206
SPRN,0.383
SPRR1A,0.478
SPRR1B,0.447
SPRR2A,0.478
SPRR2B,0.411
SPRR2D,0.411
SPRR2E,0.47
SPRR2F,0.411
SPRR2G,0.304
SPRR3,0.474
SPRR4,0.397
SPRTN,0.45
SPRY1,0.423
SPRY2,0.406
SPRY3,0.347
SPRY4,0.393
SPRYD4,0.301
SPRYD7,0.157
SPSB1,0.455
SPSB2,0.453
SPSB3,0.442
SPSB4,0.457
SPTA1,0.465
SPTAN1,0.493
SPTB,0.527
SPTBN1,0.502
SPTBN2,0.41
SPTBN4,0.408
SPTBN5,0.515
SPTLC1,0.37
SPTLC2,0.272
SPTLC3,0.354
SPTSSA,0.338
SPTSSB,0.372
SPTY2D1,0.4
SPX,0.273
SPZ1,0.389
SQLE,0.285
SQOR,0.283
SQSTM1,0.471
SRA1,0.46
SRBD1,0.153
SRC,0.387
SRCAP,0.456
SRCIN1,0.425
SRD5A1,0.3
SRD5A2,0.287
SRD5A3,0.273
SREBF1,0.335
SREBF2,0.39
SREK1,0.386
SREK1IP1,0.223
SRF,0.322
SRFBP1,0.311
SRGAP1,0.401
SRGAP2,0.456
SRGAP2B,0.307
SRGAP2C,0.372
SRGAP3,0.401
SRGN,0.36
SRI,0.394
SRL,0.223
SRM,0.408
SRMS,0.598
SRP14,0.384
SRP19,0.428
SRP54,0.431
SRP68,0.456
SRP72,0.396
SRP9,0.364
SRPK1,0.533
SRPK2,0.536
SRPK3,0.543
SRPRA,0.278
SRPRB,0.352
SRPX,0.386
SRPX2,0.415
SRR,0.403
SRRD,0.312
SRRM1,0.427
SRRM2,0.408
SRRM3,0.063
SRRM4,0.316
SRRT,0.371
SRSF1,0.419
SRSF10,0.427
SRSF11,0.372
SRSF12,0.356
SRSF2,0.404
SRSF3,0.379
SRSF4,0.347
SRSF5,0.45
SRSF6,0.325
SRSF7,0.384
SRSF8,0.436
SRSF9,0.384
SRXN1,0.399
SRY,0.428
SS18,0.435
SS18L1,0.476
SS18L2,0.242
SSB,0.357
SSBP1,0.43
SSBP2,0.298
SSBP3,0.381
SSBP4,0.337
SSC4D,0.173
SSC5D,0.361
SSH1,0.488
SSH2,0.467
SSH3,0.459
SSMEM1,0.057
SSNA1,0.662
SSPN,0.257
SSR1,0.362
SSR2,0.339
SSR3,0.18
SSR4,0.147
SSRP1,0.442
SST,0.206
SSTR1,0.319
SSTR2,0.359
SSTR3,0.371
SSTR4,0.332
SSTR5,0.274
SSU72,0.439
SSU72L1,0.306
SSU72L2,0.306
SSU72L3,0.306
SSU72L4,0.306
SSU72L5,0.306
SSU72L6,0.306
SSUH2,0.274
SSX1,0.345
SSX2,0.36
SSX2B,0.36
SSX2IP,0.509
SSX3,0.36
SSX4,0.281
SSX4B,0.281
SSX5,0.36
SSX7,0.281
ST13,0.498
ST14,0.325
ST18,0.246
ST3GAL1,0.335
ST3GAL2,0.307
ST3GAL3,0.284
ST3GAL4,0.306
ST3GAL5,0.288
ST3GAL6,0.292
ST6GAL1,0.366
ST6GAL2,0.273
ST6GALNAC1,0.27
ST6GALNAC2,0.318
ST6GALNAC3,0.323
ST6GALNAC4,0.277
ST6GALNAC5,0.269
ST6GALNAC6,0.354
ST7,0.166
ST7L,0.112
ST8SIA1,0.293
ST8SIA2,0.359
ST8SIA3,0.395
ST8SIA4,0.346
ST8SIA5,0.358
ST8SIA6,0.297
STAB1,0.317
STAB2,0.357
STAC,0.395
STAC2,0.399
STAC3,0.443
STAG1,0.547
STAG2,0.555
STAG3,0.429
STAM,0.443
STAM2,0.471
STAMBP,0.496
STAMBPL1,0.422
STAP1,0.407
STAP2,0.407
STAR,0.246
STARD10,0.351
STARD13,0.425
STARD3,0.4
STARD3NL,0.441
STARD4,0.234
STARD5,0.247
STARD6,0.12
STARD7,0.251
STARD8,0.323
STARD9,0.538
STAT1,0.349
STAT2,0.451
STAT3,0.322
STAT4,0.403
STAT5A,0.417
STAT5B,0.351
STAT6,0.376
STATH,0.25
STAU1,0.445
STAU2,0.414
STBD1,0.439
STC1,0.307
STC2,0.387
STEAP1,0.289
STEAP1B,0.208
STEAP2,0.305
STEAP3,0.369
STEAP4,0.317
STEEP1,0.247
STH,0.399
STIL,0.535
STIM1,0.388
STIM2,0.325
STIMATE,0.322
STING1,0.383
STIP1,0.444
STK10,0.573
STK11,0.439
STK11IP,0.363
STK16,0.557
STK17A,0.477
STK17B,0.552
STK19,0.47
STK24,0.573
STK25,0.53
STK26,0.568
STK3,0.497
STK31,0.478
STK32A,0.449
STK32B,0.349
STK32C,0.349
STK33,0.51
STK35,0.586
STK36,0.597
STK38,0.608
STK38L,0.628
STK39,0.523
STK4,0.53
STK40,0.533
STKLD1,0.311
STMN1,0.426
STMN2,0.424
STMN3,0.413
STMN4,0.399
STMND1,0.392
STMP1,0.176
STN1,0.448
STOM,0.427
STOML1,0.341
STOML2,0.441
STOML3,0.291
STON1,0.255
STON2,0.478
STOX1,0.467
STOX2,0.231
STPG1,0.315
STPG4,0.432
STRA6,0.266
STRA8,0.402
STRADA,0.573
STRADB,0.573
STRAP,0.438
STRBP,0.448
STRC,0.187
STRIP1,0.455
STRIP2,0.401
STRIT1,0.191
STRN,0.404
STRN3,0.4
STRN4,0.399
STS,0.37
STT3A,0.39
STT3B,0.347
STUB1,0.488
STUM,0.057
STX10,0.447
STX11,0.434
STX12,0.427
STX16,0.479
STX17,0.456
STX18,0.435
STX19,0.414
STX1A,0.444
STX1B,0.424
STX2,0.459
STX3,0.383
STX4,0.382
STX5,0.435
STX6,0.464
STX7,0.449
STX8,0.445
STXBP1,0.441
STXBP2,0.393
STXBP3,0.405
STXBP4,0.321
STXBP5,0.379
STXBP5L,0.329
STXBP6,0.283
STYK1,0.494
STYX,0.455
STYXL1,0.41
STYXL2,0.305
SUB1,0.422
SUCLA2,0.411
SUCLG1,0.405
SUCLG2,0.453
SUCNR1,0.211
SUCO,0.294
SUDS3,0.484
SUFU,0.394
SUGCT,0.332
SUGP1,0.37
SUGP2,0.3
SUGT1,0.445
SULF1,0.32
SULF2,0.331
SULT1A1,0.362
SULT1A2,0.364
SULT1A3,0.365
SULT1A4,0.283
SULT1B1,0.389
SULT1C2,0.416
SULT1C3,0.294
SULT1C4,0.289
SULT1E1,0.383
SULT2A1,0.356
SULT2B1,0.426
SULT4A1,0.414
SULT6B1,0.272
SUMF1,0.391
SUMF2,0.345
SUMO1,0.489
SUMO2,0.443
SUMO3,0.486
SUMO4,0.344
SUN1,0.43
SUN2,0.474
SUN3,0.368
SUN5,0.402
SUOX,0.389
SUPT16H,0.442
SUPT20H,0.392
SUPT20HL1,0.205
SUPT20HL2,0.202
SUPT3H,0.378
SUPT4H1,0.384
SUPT5H,0.374
SUPT6H,0.39
SUPT7L,0.411
SUPV3L1,0.421
SURF1,0.324
SURF2,0.396
SURF4,0.461
SURF6,0.441
SUSD1,0.115
SUSD2,0.322
SUSD3,0.15
SUSD4,0.112
SUSD5,0.172
SUSD6,0.303
SUV39H1,0.443
SUV39H2,0.428
SUZ12,0.459
SV2A,0.299
SV2B,0.325
SV2C,0.312
SVBP,0.38
SVEP1,0.308
SVIL,0.563
SVIP,0.37
SVOP,0.208
SVOPL,0.127
SWAP70,0.507
SWI5,0.38
SWSAP1,0.338
SWT1,0.222
SYAP1,0.419
SYBU,0.444
SYCE1,0.419
SYCE1L,0.337
SYCE2,0.314
SYCE3,0.462
SYCN,0.189
SYCP1,0.389
SYCP2,0.399
SYCP2L,0.211
SYCP3,0.381
SYDE1,0.288
SYDE2,0.28
SYF2,0.457
SYK,0.386
SYMPK,0.458
SYN1,0.477
SYN2,0.303
SYN3,0.273
SYNC,0.4
SYNCRIP,0.399
SYNDIG1,0.393
SYNDIG1L,0.191
SYNE1,0.552
SYNE2,0.525
SYNE3,0.441
SYNE4,0.321
SYNGAP1,0.353
SYNGR1,0.334
SYNGR2,0.39
SYNGR3,0.307
SYNGR4,0.13
SYNJ1,0.364
SYNJ2,0.388
SYNJ2BP,0.364
SYNM,0.438
SYNPO,0.428
SYNPO2,0.534
SYNPO2L,0.483
SYNPR,0.259
SYNRG,0.358
SYP,0.33
SYPL1,0.235
SYPL2,0.183
SYS1,0.252
SYT1,0.4
SYT10,0.347
SYT11,0.363
SYT12,0.317
SYT13,0.386
SYT14,0.057
SYT15,0.33
SYT16,0.262
SYT17,0.363
SYT2,0.369
SYT3,0.353
SYT4,0.353
SYT5,0.347
SYT6,0.397
SYT7,0.358
SYT8,0.345
SYT9,0.373
SYTL1,0.387
SYTL2,0.401
SYTL3,0.324
SYTL4,0.462
SYTL5,0.342
SYVN1,0.452
SZT2,0.318
TAAR1,0.231
TAAR2,0.231
TAAR5,0.201
TAAR6,0.231
TAAR8,0.231
TAAR9,0.231
TAB1,0.407
TAB2,0.417
TAB3,0.385
TAC1,0.216
TAC3,0.246
TAC4,0.225
TACC1,0.516
TACC2,0.526
TACC3,0.566
TACO1,0.38
TACR1,0.295
TACR2,0.274
TACR3,0.355
TACSTD2,0.369
TADA1,0.364
TADA2A,0.447
TADA2B,0.43
TADA3,0.46
TAF1,0.47
TAF10,0.471
TAF11,0.409
TAF11L11,0.304
TAF11L12,0.304
TAF11L13,0.304
TAF11L14,0.304
TAF11L2,0.302
TAF11L3,0.304
TAF11L4,0.304
TAF11L5,0.304
TAF11L9,0.304
TAF12,0.423
TAF13,0.425
TAF15,0.41
TAF1A,0.421
TAF1B,0.402
TAF1C,0.411
TAF1D,0.429
TAF1L,0.414
TAF2,0.431
TAF3,0.408
TAF4,0.436
TAF4B,0.432
TAF5,0.469
TAF5L,0.42
TAF6,0.444
TAF6L,0.434
TAF7,0.391
TAF7L,0.393
TAF8,0.455
TAF9,0.416
TAF9B,0.389
TAFA1,0.314
TAFA2,0.199
TAFA3,0.077
TAFA4,0.234
TAFA5,0.17
TAFAZZIN,0.334
TAGAP,0.325
TAGLN,0.425
TAGLN2,0.401
TAGLN3,0.314
TAL1,0.408
TAL2,0.37
TALDO1,0.439
TAMALIN,0.39
TAMM41,0.315
TANC1,0.316
TANC2,0.175
TANGO2,0.264
TANGO6,0.057
TANK,0.349
TAOK1,0.586
TAOK2,0.517
TAOK3,0.556
TAP1,0.417
TAP2,0.374
TAPBP,0.381
TAPBPL,0.366
TAPT1,0.39
TARBP1,0.285
TARBP2,0.404
TARDBP,0.421
TARM1,0.267
TARS1,0.491
TARS2,0.403
TARS3,0.454
TAS1R1,0.285
TAS1R2,0.282
TAS1R3,0.269
TAS2R1,0.223
TAS2R10,0.223
TAS2R13,0.238
TAS2R14,0.223
TAS2R16,0.386
TAS2R19,0.225
TAS2R20,0.225
TAS2R3,0.223
TAS2R30,0.225
TAS2R31,0.225
TAS2R38,0.225
TAS2R39,0.225
TAS2R4,0.232
TAS2R40,0.225
TAS2R41,0.228
TAS2R42,0.228
TAS2R43,0.239
TAS2R45,0.225
TAS2R46,0.235
TAS2R5,0.219
TAS2R50,0.225
TAS2R60,0.219
TAS2R7,0.223
TAS2R8,0.223
TAS2R9,0.225
TASOR,0.413
TASOR2,0.414
TASP1,0.381
TAT,0.365
TATDN1,0.361
TATDN2,0.392
TATDN3,0.292
TAX1BP1,0.368
TAX1BP3,0.481
TBATA,0.298
TBC1D1,0.42
TBC1D10A,0.384
TBC1D10B,0.357
TBC1D10C,0.365
TBC1D12,0.201
TBC1D13,0.275
TBC1D14,0.434
TBC1D15,0.33
TBC1D16,0.371
TBC1D17,0.379
TBC1D19,0.171
TBC1D2,0.381
TBC1D20,0.381
TBC1D21,0.379
TBC1D22A,0.314
TBC1D22B,0.297
TBC1D23,0.42
TBC1D24,0.39
TBC1D25,0.357
TBC1D26,0.201
TBC1D28,0.201
TBC1D2B,0.341
TBC1D3,0.241
TBC1D30,0.362
TBC1D31,0.242
TBC1D32,0.34
TBC1D3B,0.218
TBC1D3C,0.218
TBC1D3D,0.218
TBC1D3E,0.218
TBC1D3F,0.218
TBC1D3G,0.218
TBC1D3H,0.218
TBC1D3I,0.218
TBC1D3K,0.218
TBC1D3L,0.218
TBC1D4,0.273
TBC1D5,0.407
TBC1D7,0.407
TBC1D8,0.232
TBC1D8B,0.211
TBC1D9,0.279
TBC1D9B,0.281
TBCA,0.523
TBCB,0.518
TBCC,0.479
TBCCD1,0.349
TBCD,0.483
TBCE,0.501
TBCEL,0.419
TBCK,0.468
TBK1,0.454
TBKBP1,0.172
TBL1X,0.445
TBL1XR1,0.426
TBL1Y,0.265
TBL2,0.355
TBL3,0.428
TBP,0.39
TBPL1,0.4
TBPL2,0.378
TBR1,0.367
TBRG1,0.392
TBRG4,0.491
TBX1,0.302
TBX10,0.29
TBX15,0.339
TBX18,0.363
TBX19,0.296
TBX2,0.322
TBX20,0.29
TBX21,0.306
TBX22,0.343
TBX3,0.326
TBX4,0.292
TBX5,0.343
TBX6,0.352
TBXA2R,0.31
TBXAS1,0.26
TBXT,0.333
TC2N,0.255
TCAF1,0.315
TCAF2,0.271
TCAIM,0.187
TCAP,0.407
TCEA1,0.413
TCEA2,0.336
TCEA3,0.282
TCEAL1,0.327
TCEAL2,0.278
TCEAL3,0.278
TCEAL4,0.278
TCEAL5,0.341
TCEAL6,0.278
TCEAL7,0.3
TCEAL8,0.278
TCEAL9,0.278
TCEANC,0.355
TCEANC2,0.355
TCERG1,0.409
TCERG1L,0.183
TCF12,0.443
TCF15,0.315
TCF19,0.354
TCF20,0.377
TCF21,0.35
TCF23,0.371
TCF24,0.306
TCF25,0.363
TCF3,0.411
TCF4,0.434
TCF7,0.398
TCF7L1,0.426
TCF7L2,0.383
TCFL5,0.363
TCHH,0.44
TCHHL1,0.064
TCHP,0.514
TCIM,0.481
TCIRG1,0.317
TCL1A,0.422
TCL1B,0.229
TCN1,0.239
TCN2,0.338
TCOF1,0.513
TCP1,0.467
TCP10L,0.395
TCP11,0.266
TCP11L1,0.191
TCTA,0.194
TCTE1,0.331
TCTN1,0.424
TCTN2,0.444
TCTN3,0.366
